dev,contributions,collaborators,knum,aknum,tenure,degree,popcon,psizes,bugs,deps,betweenness,closeness,degree_cent,packs_avg_degree,clus_sq,clus_dot,clus_red
D1969,243,13,2,2,6,36,3633.27777778,17.5836180547,11.1388888889,3.83333333333,0.0275637393378,0.0937165713093,0.0271903323263,1.58333333333,0.0618556701031,0.0367942958055,0.0174603174603
D2432,16,2,2,2,2,4,12.5,13.2710984191,5.25,2.75,0.00071561011091,0.0902969770694,0.00302114803625,1.75,0.333333333333,0.0164762157853,0.166666666667
D1655,38,0,1,1,11,6,67.3333333333,12.832058758,10.0,2.83333333333,5.49821245004e-07,0.582886857863,0.00453172205438,1.0,0.0,0.0,0.0
D723,18,6,2,2,11,7,8.14285714286,12.1274800169,1.42857142857,3.28571428571,0.00663269390012,0.0926266886461,0.00528700906344,1.85714285714,0.0,0.0574178979946,0.0
D2810,5,3,1,1,0,1,10.0,9.10919318997,4.0,2.0,0.0,0.0769477203888,0.000755287009063,4.0,0.0,0.00897501369957,0.0
D2812,14,3,2,2,0,2,8.0,13.9123522916,2.0,5.0,0.00258706782116,0.0885007902611,0.00151057401813,2.5,0.0,0.019301252472,0.0
D2813,10,1,1,1,0,1,16.0,16.3113497294,0,4.0,0.0,0.0816620423571,0.000755287009063,2.0,0.0,0.0121951219512,0.0
D2814,4,2,1,1,0,1,10.0,10.8977573257,2.0,1.0,0.0,0.0827357428686,0.000755287009063,3.0,0.0,0.0137443070917,0.0
D2816,556,5,2,2,11,40,30.7,16.2569803935,4.475,6.825,0.0223657055469,0.0739428964838,0.0302114803625,1.15,0.0769230769231,0.0283356057163,0.00128205128205
D1362,1,2,1,1,0,1,2.0,12.6372899673,1.0,7.0,0.0,0.0775330783026,0.000755287009063,3.0,0.0,0.0342712842713,0.0
D1361,145,13,2,2,4,35,137.171428571,13.4345109705,4.25714285714,4.91428571429,0.0225558582283,0.0972017000439,0.0264350453172,1.74285714286,0.11575562701,0.0457805178724,0.0588235294118
D1366,10,13,3,3.24574592267,0,6,3860.83333333,16.1238053529,16.3333333333,8.66666666667,0.00255793285339,0.100192291374,0.00453172205438,3.66666666667,0.0352941176471,0.0827175809766,0.0666666666667
D1364,6,1,1,1,14,2,75.0,13.8668645755,38.5,1.0,0.000572950392044,0.0659292593711,0.00151057401813,1.5,0.0,0.142857142857,0.0
D1147,40,20,3,3.24574592267,6,14,2153.85714286,14.1206610755,3.92857142857,5.5,0.00723316719433,0.104064589896,0.0105740181269,2.71428571429,0.0308370044053,0.0329235438588,0.0769230769231
D1146,6,1,2,2,2,2,0.0,16.7500385058,5.5,1.5,1.83273748335e-08,0.0759294625266,0.00151057401813,2.0,1.0,0.0338983050847,1.0
D1145,3,3,2,2,0,2,4.5,14.660437825,1.0,6.5,5.49821245004e-08,0.0626009080062,0.00151057401813,3.0,1.0,0.444444444444,1.0
D1141,7,7,2,2,0,2,833.5,16.9455349503,35.0,15.5,0.000199182980859,0.0881190630947,0.00151057401813,5.0,0.111111111111,0.255175188355,1.0
D1149,4,1,1,1,11,1,5.0,9.33917324382,0,5.0,0.0,0.0880186182585,0.000755287009063,2.0,0.0,0.00961538461538,0.0
D1780,70,40,3,3.24574592267,8,30,25829.1333333,13.9561537641,16.0,6.6,0.0410701280669,0.109578691578,0.0226586102719,2.8,0.0192878338279,0.0260378751631,0.0528735632184
D1783,20,5,2,2,4,4,108.25,18.4008404531,2.5,1.5,0.000205791883314,0.0919406619523,0.00302114803625,3.0,0.363636363636,0.0553830077968,0.666666666667
D1541,6,1,1,1,4,1,111.0,15.0083418252,8.0,9.0,0.0,0.0700801993733,0.000755287009063,2.0,0.0,0.0384615384615,0.0
D1540,20,3,2,2,8,3,815.333333333,13.6461794586,15.3333333333,7.0,0.000601850749476,0.0905410326535,0.00226586102719,2.0,0.0,0.0260858305586,0.0
D1546,24,0,1,1,8,4,21.0,15.3499183039,1.75,6.75,2.19928498002e-07,0.582886857863,0.00302114803625,1.0,0.0,0.0,0.0
D1545,2,1,1,1,2,1,102.0,12.3650829269,2.0,7.0,0.0,0.0679418936852,0.000755287009063,2.0,0.0,0.0322580645161,0.0
D1544,83,1,1,1,8,15,296.866666667,15.3113871458,2.26666666667,5.86666666667,0.0080179699064,0.0805317768695,0.011329305136,1.06666666667,0.0,0.02,0.0
D1549,4,2,1,1,6,1,105.0,11.00194983,4.0,3.0,0.0,0.0808246612567,0.000755287009063,3.0,0.0,0.0345070422535,0.0
D3643,13,0,1,1,8,3,107.333333333,10.1456621918,14.0,5.33333333333,1.09964249001e-07,0.582886857863,0.00226586102719,1.0,0.0,0.0,0.0
D339,122,3,2,2,8,10,284.7,15.4836728974,8.1,7.8,0.00515523395741,0.0737131895649,0.00755287009063,1.4,0.25,0.0772486772487,0.0222222222222
D336,11,8,2,2,6,6,88.8333333333,12.6793739564,4.0,2.83333333333,0.00559519168541,0.099197502146,0.00453172205438,2.33333333333,0.0,0.0438913076348,0.0
D337,8,3,2,2,2,3,115.666666667,12.4779403271,0.666666666667,1.66666666667,6.71742315192e-05,0.0924725207758,0.00226586102719,2.33333333333,0.25,0.0156840194387,0.333333333333
D334,6,2,2,2,8,6,12.3333333333,10.0069086888,5.16666666667,2.33333333333,0.00179013107765,0.0690802680979,0.00453172205438,1.5,0.333333333333,0.107954545455,0.0666666666667
D335,1,0,1,1,0,1,0.0,8.64100247714,0,1.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D333,4,1,1,1,4,1,2.0,14.3983187396,0,2.0,0.0,0.0798682318477,0.000755287009063,2.0,0.0,0.00234741784038,0.0
D331,834,41,3,3.24574592267,6,68,662.338235294,16.2462071224,8.45588235294,6.95588235294,0.0608932492812,0.10818911615,0.0513595166163,1.79411764706,0.014450867052,0.0146987877251,0.00834064969271
D3203,24,1,2,2,4,3,204.666666667,15.4154756109,17.0,8.0,0.000572968719419,0.0749365695286,0.00226586102719,1.66666666667,1.0,0.0166666666667,0.333333333333
D209,2,0,1,1,11,1,73.0,14.4488403221,5.0,5.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D3206,17,1,2,2,8,4,6.5,12.537224504,3.0,4.75,1.09964249001e-07,0.072164921846,0.00302114803625,2.0,1.0,0.0833333333333,1.0
D3204,236,20,3,3.24574592267,11,51,1462.58823529,15.8058736894,9.11764705882,11.137254902,0.0422955549768,0.10285000183,0.0385196374622,1.58823529412,0.0390243902439,0.017611617892,0.0125490196078
D3205,11,5,2,2,0,2,16526.0,14.7714276899,138.0,17.5,0.00015196212439,0.0958156742883,0.00151057401813,3.5,0.0,0.0737343138175,0.0
D202,2,1,1,1,6,1,43.0,10.1678882037,2.0,2.0,0.0,0.0812977333832,0.000755287009063,2.0,0.0,0.0172413793103,0.0
D3208,26,0,1,1,14,2,62889.0,13.7555975891,13.0,7.0,3.6654749667e-08,0.582886857863,0.00151057401813,1.0,0.0,0.0,0.0
D201,333,21,3,3.24574592267,6,39,3136.87179487,13.7394896409,5.51282051282,5.53846153846,0.0207145691707,0.107363050409,0.0294561933535,1.58974358974,0.00854700854701,0.0156086333694,0.00269905533063
D206,843,3,2,2,2,92,8.30434782609,13.6208829347,1.61956521739,10.097826087,0.0502789352433,0.0734162224004,0.0694864048338,1.14130434783,0.424657534247,0.0376210858301,0.00740563784042
D205,42,1,2,2,11,4,29106.5,14.9103961612,18.25,5.75,0.00114588245671,0.076610003381,0.00302114803625,1.5,1.0,0.0350877192982,0.166666666667
D3368,211,18,3,3.24574592267,11,26,3905.61538462,16.1573401878,23.2692307692,9.11538461538,0.0151442674456,0.107553145283,0.0196374622356,2.5,0.0840064620355,0.0339370560891,0.144615384615
D593,67,1,1,1,8,7,20.5714285714,12.894920239,2.85714285714,6.42857142857,0.00343715253102,0.0790697990395,0.00528700906344,1.14285714286,0.0,0.0344827586207,0.0
D591,7,4,2,2,8,3,194.666666667,10.5803867805,15.6666666667,2.33333333333,0.00178100380005,0.0889413677656,0.00226586102719,2.66666666667,0.166666666667,0.0349704208228,0.333333333333
D596,76,6,2,2,2,7,6414.85714286,13.3035247376,8.0,3.71428571429,0.00310353416561,0.0929839921842,0.00528700906344,1.85714285714,0.0,0.040172508081,0.0
D849,4,0,1,1,11,1,417.0,13.9988066398,10.0,9.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D594,24,4,2,2,4,6,570.333333333,14.1729338052,6.83333333333,7.66666666667,0.000628695548815,0.0929801967643,0.00453172205438,2.0,0.133333333333,0.0220034629861,0.133333333333
D844,118,12,2,2,11,41,1134.53658537,12.9666672031,6.0243902439,5.0243902439,0.0212301953812,0.0885696115918,0.0309667673716,1.46341463415,0.0566037735849,0.0245773800338,0.00975609756098
D598,3,2,1,1,0,1,2.0,14.7886182009,1.0,14.0,0.0,0.0931246408785,0.000755287009063,3.0,0.0,0.0102739726027,0.0
D3021,254,7,2,2,4,27,93.7777777778,14.9992429218,5.7037037037,3.51851851852,0.0151243017031,0.0920037901583,0.0203927492447,1.37037037037,0.093023255814,0.0351690196302,0.011396011396
D841,2,2,1,1,2,1,70.0,15.602086449,7.0,11.0,0.0,0.0818836708915,0.000755287009063,3.0,0.0,0.0380747126437,0.0
D3024,16,4,2,2,0,2,49.0,15.3109620809,3.5,5.5,8.02256600858e-05,0.0942731382912,0.00151057401813,3.0,0.0,0.0173113207547,0.0
D843,16,3,1,1,0,1,80.0,12.235315864,18.0,7.0,0.0,0.0914203893137,0.000755287009063,4.0,0.0,0.0119335405395,0.0
D440,2,1,1,1,0,1,19.0,15.2286598264,6.0,18.0,0.0,0.0723471333459,0.000755287009063,2.0,0.0,0.0526315789474,0.0
D117,3,2,1,1,0,1,99.0,14.2388378498,4.0,12.0,0.0,0.0766370663122,0.000755287009063,3.0,0.0,0.078007518797,0.0
D112,68,22,3,3.24574592267,2,18,62.9444444444,13.1215968615,5.16666666667,3.77777777778,0.0135234687802,0.1103189985,0.0135951661631,3.05555555556,0.0512367491166,0.0266700119601,0.183006535948
D445,10,0,1,1,11,3,16.0,12.5655089401,1.0,6.0,1.09964249001e-07,0.582886857863,0.00226586102719,1.0,0.0,0.0,0.0
D446,3,0,1,1,14,1,12.0,14.5631089913,5.0,7.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D111,1,1,1,1,0,1,3.0,10.1701885536,1.0,5.0,0.0,0.0824602016518,0.000755287009063,2.0,0.0,0.00337837837838,0.0
D448,23,3,2,2,6,5,26823.0,13.919630184,26.0,4.6,0.00136716085959,0.0846449228222,0.00377643504532,2.2,1.0,0.195607553366,0.3
D118,4,1,2,2,4,2,211.5,8.08379146462,2.0,2.0,1.83273748335e-08,0.0737382442228,0.00151057401813,2.0,1.0,0.181818181818,1.0
D119,29,4,2,2,0,5,13.6,14.4714446408,3.4,5.6,0.000350829174073,0.094617729617,0.00377643504532,2.6,0.4375,0.0238307525465,0.6
D930,2,2,1,1,2,1,49.0,12.5655252283,8.0,5.0,0.0,0.072978738063,0.000755287009063,3.0,0.0,0.525,0.0
D932,16,1,2,2,6,6,31.3333333333,15.1477296006,6.0,7.33333333333,2.74910622502e-07,0.073952498678,0.00453172205438,2.0,1.0,0.206896551724,1.0
D933,41,2,2,2,0,3,4723.0,16.1427614339,12.6666666667,20.0,2.92694951849e-06,0.0806072945569,0.00226586102719,2.33333333333,1.0,0.105392156863,1.0
D682,43,5,2,2,8,13,6223.53846154,13.7044839347,10.6153846154,4.30769230769,0.00702791636971,0.0864338856943,0.00981873111782,1.38461538462,0.0,0.0428839566231,0.0
D935,47,1,1,1,2,1,2407.0,12.9421284421,25.0,6.0,0.0,0.215884021431,0.000755287009063,2.0,0.0,0.111111111111,0.0
D680,181,6,2,2,11,34,1621.08823529,16.3246767639,6.47058823529,7.79411764706,0.015805461209,0.0898216454932,0.0256797583082,1.38235294118,0.34,0.0245280531773,0.030303030303
D3441,3,2,2,2,4,2,22.0,15.7396226316,1.5,2.0,1.2218249889e-08,0.0858265265261,0.00151057401813,3.0,1.0,0.0103573740485,1.0
D3442,224,30,3,3.24574592267,13,53,156.0,14.2797064587,2.54716981132,4.32075471698,0.0338330314035,0.10576292323,0.0400302114804,1.90566037736,0.0931134820563,0.0245046297892,0.0682148040639
D3335,6,1,1,1,0,1,5.0,14.6045486588,5.0,12.0,0.0,0.0758371954766,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D3445,19,6,2,2,14,5,1261.6,11.8789010238,7.0,7.2,0.00178018478578,0.0936587727126,0.00377643504532,2.2,0.0,0.0329784667705,0.0
D3331,16,1,2,2,0,2,15.0,9.33308883724,1.0,1.0,1.83273748335e-08,0.19251309067,0.00151057401813,2.0,1.0,0.0689655172414,1.0
D3157,24,1,2,2,2,3,7.33333333333,12.2208167484,3.66666666667,4.33333333333,5.49821245004e-08,0.0727596211939,0.00226586102719,2.0,1.0,0.125,1.0
D2319,32,0,1,1,4,4,58.75,13.0687252307,7.75,3.75,2.19928498002e-07,0.582886857863,0.00302114803625,1.0,0.0,0.0,0.0
D2318,14,1,1,1,8,2,4796.0,13.7913776887,7.0,7.0,0.000572950392044,0.0618101900913,0.00151057401813,1.5,0.0,0.02,0.0
D3153,59,13,3,3.24574592267,4,9,369.111111111,15.3998102474,13.8888888889,6.55555555556,0.00475422149569,0.100508376303,0.00679758308157,2.88888888889,0.040404040404,0.050380284077,0.0555555555556
D2313,2,0,1,1,6,1,73.0,12.2800384647,7.0,4.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D2311,6,2,1,1,2,1,81.0,12.2651431191,11.0,7.0,0.0,0.0692377459127,0.000755287009063,3.0,0.0,0.0237175951462,0.0
D2310,55,2,2,2,4,2,2644.5,13.3403946834,10.0,2.5,0.000402844596688,0.0801140148251,0.00151057401813,2.0,0.0,0.131024096386,0.0
D2317,18,12,2,2,6,7,6596.57142857,14.567990501,6.71428571429,7.85714285714,0.00331728480944,0.0972743392988,0.00528700906344,2.85714285714,0.015873015873,0.0683205147237,0.047619047619
D2316,2,0,1,1,8,1,0.0,13.1851560003,7.0,1.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D2314,4,1,1,1,8,1,9.0,13.4008568638,2.0,6.0,0.0,0.24286952411,0.000755287009063,2.0,0.0,0.25,0.0
D2797,238,10,3,3.24574592267,2,23,1396.56521739,17.4450601216,23.0,5.47826086957,0.00629246290339,0.0980004233578,0.0173716012085,2.26086956522,0.412790697674,0.0495882008278,0.561264822134
D2796,42,4,2,2,8,19,1265.21052632,12.9882536522,9.10526315789,8.57894736842,0.00115335245221,0.0845443925447,0.0143504531722,2.05263157895,0.978417266187,0.0579879932389,0.795321637427
D2795,11,4,2,2,8,4,3082.25,14.2280394917,13.25,8.0,0.00193087842922,0.0759611124626,0.00302114803625,2.0,0.0,0.120179738562,0.0
D2794,390,48,3,3.24574592267,8,84,184.05952381,14.7712615027,4.83333333333,8.70238095238,0.0592833033102,0.102507507899,0.0634441087613,1.7619047619,0.0132720775906,0.0138213719521,0.00745840504877
D2793,2,7,2,2,14,2,833.5,16.9455349503,35.0,15.5,0.000199182980859,0.0881190630947,0.00151057401813,5.0,0.111111111111,0.255175188355,1.0
D2791,2,1,2,2,0,2,0.0,12.0140885565,0,3.5,1.83273748335e-08,0.0773606099584,0.00151057401813,2.0,1.0,0.00757575757576,1.0
D3534,24,3,2,2,0,8,177.25,12.1811380974,2.625,1.75,0.00034224514061,0.0810677191548,0.00604229607251,2.125,0.724137931034,0.0359557109557,0.75
D3535,6,1,1,1,0,1,13.0,13.2339780947,6.0,21.0,0.0,0.070427956979,0.000755287009063,2.0,0.0,0.0344827586207,0.0
D3536,2,2,1,1,2,1,3.0,15.8603286927,8.0,26.0,0.0,0.0733075398822,0.000755287009063,3.0,0.0,0.0101517637408,0.0
D3537,1,1,1,1,0,1,0.0,9.56022229551,0,3.0,0.0,0.0726702558709,0.000755287009063,2.0,0.0,0.0666666666667,0.0
D2559,7,1,2,2,8,2,14181.0,18.5478494098,84.5,9.0,1.83273748335e-08,0.0709169029772,0.00151057401813,2.0,1.0,0.0555555555556,1.0
D2558,18,0,1,1,11,3,197.333333333,12.7497187368,2.33333333333,4.33333333333,1.09964249001e-07,0.582886857863,0.00226586102719,1.0,0.0,0.0,0.0
D2009,26,0,1,1,14,5,143.4,13.8741620344,12.6,7.2,3.6654749667e-07,0.582886857863,0.00377643504532,1.0,0.0,0.0,0.0
D3533,4,2,1,1,0,1,178.0,13.5418747072,8.0,1.0,0.0,0.0833472435751,0.000755287009063,3.0,0.0,0.0253887654713,0.0
D2555,556,12,3,3.24574592267,6,103,99.1747572816,12.0378285636,1.81553398058,3.49514563107,0.0214114281545,0.0976036095092,0.0777945619335,2.15533980583,0.421990369181,0.0514890516595,0.499333714068
D2554,4,1,1,1,0,1,8.0,11.3923497835,0,5.0,0.0,0.0702899588222,0.000755287009063,2.0,0.0,0.142857142857,0.0
D2004,6,4,1,1,11,2,16634.0,15.1199959859,133.5,15.5,0.000572950392044,0.0923881343498,0.00151057401813,3.0,0.0,0.0904073288916,0.0
D2003,16,0,1,1,6,1,129.0,14.2405246664,2.0,5.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D2002,52,2,2,2,11,12,143.833333333,14.0845433715,8.08333333333,17.3333333333,0.0058442247024,0.0764659899473,0.00906344410876,1.25,0.333333333333,0.0501179245283,0.0151515151515
D2001,54,0,1,1,8,11,8707.90909091,16.0220583469,5.27272727273,5.54545454545,2.01601123168e-06,0.582886857863,0.0083081570997,1.0,0.0,0.0,0.0
D2552,4,1,1,1,6,1,37.0,13.6984856099,2.0,7.0,0.0,0.0768633365005,0.000755287009063,2.0,0.0,0.00840336134454,0.0
D1208,8,0,1,1,14,2,36.5,13.477958038,3.0,4.5,3.6654749667e-08,0.582886857863,0.00151057401813,1.0,0.0,0.0,0.0
D2774,6,2,2,2,0,2,720.5,13.4661296619,0,5.5,3.78319113854e-05,0.0810345543669,0.00151057401813,2.0,0.0,0.0202956989247,0.0
D2953,253,17,2,2,8,48,2002.1875,14.42995918,5.97916666667,4.83333333333,0.0370546900044,0.0959044223867,0.036253776435,1.60416666667,0.0545905707196,0.0264474314785,0.0195035460993
D2952,2,1,2,2,0,2,0.5,15.1688368971,0,12.5,1.83273748335e-08,0.0835474726033,0.00151057401813,2.0,1.0,0.010752688172,1.0
D2771,2,1,1,1,2,1,10.0,11.5264436808,1.0,2.0,0.0,0.208173877808,0.000755287009063,2.0,0.0,0.0714285714286,0.0
D2770,11,3,2,2,6,6,527.833333333,15.7849223435,1.5,7.33333333333,0.00201690563991,0.0905770344956,0.00453172205438,1.66666666667,0.25,0.0294191919192,0.0666666666667
D2957,3,4,1,1,6,1,19788.0,12.8503971614,5.0,15.0,0.0,0.0868441418425,0.000755287009063,5.0,0.0,0.0112463113377,0.0
D2956,140,0,1,1,14,10,100.5,16.8678998894,4.3,9.5,1.64946373501e-06,0.582886857863,0.00755287009063,1.0,0.0,0.0,0.0
D1201,2,5,2,2,11,2,60.0,17.8770193538,10.0,2.0,4.18319597305e-05,0.0951751416616,0.00151057401813,3.5,0.0,0.0234993095499,0.0
D1204,82,14,3,3.24574592267,14,13,3003.46153846,15.1236832401,14.3076923077,4.23076923077,0.0168662765354,0.0992407188677,0.00981873111782,2.30769230769,0.0294117647059,0.0382381187895,0.0128205128205
D1206,50,1,1,1,11,5,3192.8,13.9066818206,4.8,2.2,6.59785494005e-07,0.408020800504,0.00377643504532,1.2,0.0,0.166666666667,0.0
D1207,27,4,2,2,2,7,15.5714285714,13.5242246662,4.14285714286,4.0,0.000369468719112,0.0910367612713,0.00528700906344,2.85714285714,0.470588235294,0.0386942515421,0.571428571429
D1973,102,1,2,2,11,13,1459.76923077,12.7781997299,6.84615384615,3.15384615385,0.00515534392166,0.0731392467661,0.00981873111782,1.30769230769,1.0,0.2,0.0769230769231
D1970,27,2,2,2,4,5,315.8,12.1516629212,6.2,4.4,1.86485236484e-05,0.0775740040024,0.00377643504532,2.2,1.0,0.163461538462,1.0
D1977,4,4,1,1,14,1,280.0,11.5698727454,19.0,3.0,0.0,0.0961452713107,0.000755287009063,5.0,0.0,0.0199728448872,0.0
D1975,26,1,2,2,4,3,7.66666666667,13.1759471134,2.0,6.0,5.49821245004e-08,0.0749636963349,0.00226586102719,2.0,1.0,0.176470588235,1.0
D2895,19,2,2,2,6,6,45.0,12.5218883547,1.0,2.66666666667,0.00230389604332,0.0757476711457,0.00453172205438,1.33333333333,0.0,0.0748663101604,0.0
D2809,8,4,2,2,2,4,150.75,13.5296395113,3.25,3.5,0.00305960834503,0.089400386206,0.00302114803625,2.25,0.111111111111,0.0506209637357,0.166666666667
D2042,26,2,2,2,8,4,2124.75,13.3342655809,6.0,8.0,0.00143228434324,0.0740185813332,0.00302114803625,1.75,1.0,0.305555555556,0.166666666667
D1374,10,2,2,2,0,2,8.5,15.6048252077,1.5,5.5,0.000226616520637,0.0809452886495,0.00151057401813,2.0,0.0,0.0220238095238,0.0
D1375,2,1,1,1,0,1,53.0,10.0449437111,3.0,2.0,0.0,0.0762101652904,0.000755287009063,2.0,0.0,0.0135135135135,0.0
D2040,12,1,2,2,4,3,29.3333333333,10.9277773161,11.3333333333,5.0,5.49821245004e-08,0.0787458937181,0.00226586102719,2.0,1.0,0.09375,1.0
D1370,108,9,3,3.24574592267,2,14,890.214285714,15.1954918011,3.21428571429,8.21428571429,0.00382544866062,0.0973387676493,0.0105740181269,2.92857142857,0.25641025641,0.0382681193771,0.362637362637
D1379,2,0,1,1,11,1,0.0,10.3603109529,3.0,8.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D3107,9,4,2,2,8,3,21.0,14.8473291029,4.66666666667,5.66666666667,0.00042350964184,0.0810158210524,0.00226586102719,2.33333333333,0.0,0.0409951286716,0.0
D2176,3,2,2,2,0,3,7.33333333333,12.1387391109,5.0,5.66666666667,7.87592364422e-06,0.0710263579979,0.00226586102719,2.66666666667,1.0,0.147696476965,1.0
D2175,8,2,2,2,11,3,139.333333333,14.61903684,2.33333333333,12.6666666667,3.6654749667e-08,0.0849558736631,0.00226586102719,3.0,1.0,0.0261757820813,1.0
D2173,30,8,3,3.24574592267,4,7,2062.14285714,15.352216505,2.57142857143,8.14285714286,0.000708942100931,0.089535673625,0.00528700906344,3.0,0.285714285714,0.0468584805541,0.52380952381
D2171,40,4,2,2,2,16,292.875,13.5814987069,1.1875,6.25,0.00223994450741,0.0891816322024,0.012084592145,2.125,0.338028169014,0.0366609483118,0.4
D2179,2,3,2,2,8,2,923.0,15.4273212531,5.5,4.5,6.30378894315e-07,0.0867779748773,0.00151057401813,3.5,1.0,0.0227779319054,1.0
D2178,10,2,2,2,0,2,4.0,10.5866475266,0,1.5,6.99757833285e-05,0.084643350198,0.00151057401813,2.0,0.0,0.0274891774892,0.0
D1154,30,5,2,2,4,5,115.4,13.7756855663,2.6,6.8,0.00137337406283,0.0939639822844,0.00377643504532,2.2,0.0769230769231,0.0235828687649,0.1
D1157,30,1,2,2,0,2,1.0,11.8684927957,2.0,12.5,1.83273748335e-08,0.0758384578939,0.00151057401813,2.0,1.0,0.0238095238095,1.0
D1159,19,4,2,2,0,7,231.714285714,15.5866259688,9.71428571429,6.71428571429,0.000616802810328,0.0832908640363,0.00528700906344,2.57142857143,0.56,0.120502645503,0.571428571429
D1798,6,1,2,2,2,2,31.0,13.287050355,1.5,2.5,1.83273748335e-08,0.0761642985332,0.00151057401813,2.0,1.0,0.0357142857143,1.0
D1799,237,33,4,4.26245847176,2,137,253.160583942,14.1388554637,2.66423357664,6.79562043796,0.0636747468292,0.10898365383,0.103474320242,2.89781021898,0.374021909233,0.0272054672231,0.674216401889
D1796,10,2,2,2,8,2,657.5,13.9282703315,12.5,1.5,2.01846850909e-05,0.0872215588049,0.00151057401813,2.0,0.0,0.03367003367,0.0
D1797,12,3,1,1,0,1,28.0,14.7288637796,3.0,12.0,0.0,0.0930599657051,0.000755287009063,4.0,0.0,0.0114964862852,0.0
D1795,4,2,1,1,0,1,1251.0,13.4286061298,8.0,2.0,0.0,0.0831601139212,0.000755287009063,3.0,0.0,0.0287226001512,0.0
D1790,3,5,1,1,0,1,26.0,11.3588764466,0,4.0,0.0,0.0968010301092,0.000755287009063,6.0,0.0,0.0439571549236,0.0
D1558,14,1,1,1,0,1,14.0,13.4900823114,2.0,4.0,0.0,0.0880186182585,0.000755287009063,2.0,0.0,0.00961538461538,0.0
D1559,6,1,1,1,2,1,26.0,14.9909906735,8.0,11.0,0.0,0.0866459429642,0.000755287009063,2.0,0.0,0.013698630137,0.0
D1554,2,1,1,1,0,1,1.0,15.1211044952,0,7.0,0.0,0.0738589835296,0.000755287009063,2.0,0.0,0.0384615384615,0.0
D1551,56,4,2,2,6,11,141.909090909,14.0651675731,4.36363636364,5.45454545455,0.00374163568863,0.0823707476371,0.0083081570997,2.36363636364,0.579710144928,0.257955586081,0.690909090909
D1553,145,3,2,2,2,11,6.45454545455,13.2068975219,0.454545454545,5.09090909091,0.000170426920012,0.0944862534181,0.0083081570997,3.09090909091,1.0,0.239017631656,1.0
D790,11,1,2,2,0,3,32.6666666667,13.6133168515,2.33333333333,8.0,5.49821245004e-08,0.0835490047692,0.00226586102719,2.0,1.0,0.0161290322581,1.0
D408,1,3,1,1,8,1,455.0,14.7947644457,11.0,9.0,0.0,0.0883394803587,0.000755287009063,4.0,0.0,0.0372803176271,0.0
D3401,6,2,1,1,0,1,8.0,13.7095053901,1.0,3.0,0.0,0.0877947213647,0.000755287009063,3.0,0.0,0.0207382039574,0.0
D872,4,2,2,2,2,2,75.5,10.4868198671,4.0,2.0,1.26727476519e-05,0.0937069332564,0.00151057401813,2.0,0.0,0.00692248730478,0.0
D2964,178,8,3,3.24574592267,2,35,25.6857142857,15.3286518013,3.02857142857,7.02857142857,0.00159573874427,0.0932809926507,0.0264350453172,2.54285714286,0.801912568306,0.0701362896795,0.904201680672
